image,pokemon_name,type1,type2
regirock__0018.png,regirock,rock,
regirock__0019.png,regirock,rock,
registeel__0000.png,registeel,steel,
registeel__0001.png,registeel,steel,
registeel__0002.png,registeel,steel,
registeel__0003.png,registeel,steel,
registeel__0004.png,registeel,steel,
registeel__0005.png,registeel,steel,
registeel__0006.png,registeel,steel,
registeel__0007.png,registeel,steel,
registeel__0008.png,registeel,steel,
registeel__0009.png,registeel,steel,
registeel__0010.png,registeel,steel,
registeel__0011.png,registeel,steel,
registeel__0012.png,registeel,steel,
registeel__0013.png,registeel,steel,
registeel__0014.png,registeel,steel,
relicanth__0000.png,relicanth,water,rock
relicanth__0001.png,relicanth,water,rock
relicanth__0002.png,relicanth,water,rock
relicanth__0003.png,relicanth,water,rock
relicanth__0004.png,relicanth,water,rock
relicanth__0005.png,relicanth,water,rock
relicanth__0006.png,relicanth,water,rock
relicanth__0007.png,relicanth,water,rock
relicanth__0008.png,relicanth,water,rock
relicanth__0009.png,relicanth,water,rock
relicanth__0010.png,relicanth,water,rock
relicanth__0011.png,relicanth,water,rock
relicanth__0012.png,relicanth,water,rock
remoraid__0000.png,remoraid,water,
remoraid__0001.png,remoraid,water,
remoraid__0002.png,remoraid,water,
remoraid__0003.png,remoraid,water,
remoraid__0004.png,remoraid,water,
remoraid__0005.png,remoraid,water,
remoraid__0006.png,remoraid,water,
remoraid__0007.png,remoraid,water,
remoraid__0008.png,remoraid,water,
remoraid__0009.png,remoraid,water,
remoraid__0010.png,remoraid,water,
remoraid__0011.png,remoraid,water,
remoraid__0012.png,remoraid,water,
remoraid__0013.png,remoraid,water,
reshiram__0000.png,reshiram,dragon,fire
reshiram__0001.png,reshiram,dragon,fire
reshiram__0002.png,reshiram,dragon,fire
reshiram__0003.png,reshiram,dragon,fire
reshiram__0004.png,reshiram,dragon,fire
reshiram__0005.png,reshiram,dragon,fire
reshiram__0006.png,reshiram,dragon,fire
reshiram__0007.png,reshiram,dragon,fire
reshiram__0008.png,reshiram,dragon,fire
reshiram__0009.png,reshiram,dragon,fire
reshiram__0010.png,reshiram,dragon,fire
reshiram__0011.png,reshiram,dragon,fire
reshiram__0012.png,reshiram,dragon,fire
reshiram__0013.png,reshiram,dragon,fire
reshiram__0014.png,reshiram,dragon,fire
reshiram__0015.png,reshiram,dragon,fire
reshiram__0016.png,reshiram,dragon,fire
reshiram__0017.png,reshiram,dragon,fire
reshiram__0018.png,reshiram,dragon,fire
reshiram__0019.png,reshiram,dragon,fire
reshiram__0020.png,reshiram,dragon,fire
reuniclus__0000.png,reuniclus,psychic,
reuniclus__0001.png,reuniclus,psychic,
reuniclus__0002.png,reuniclus,psychic,
reuniclus__0003.png,reuniclus,psychic,
reuniclus__0004.png,reuniclus,psychic,
reuniclus__0005.png,reuniclus,psychic,
reuniclus__0006.png,reuniclus,psychic,
reuniclus__0007.png,reuniclus,psychic,
reuniclus__0008.png,reuniclus,psychic,
reuniclus__0009.png,reuniclus,psychic,
reuniclus__0010.png,reuniclus,psychic,
reuniclus__0011.png,reuniclus,psychic,
reuniclus__0012.png,reuniclus,psychic,
reuniclus__0013.png,reuniclus,psychic,
reuniclus__0014.png,reuniclus,psychic,
rhydon__0000.png,rhydon,ground,rock
rhydon__0001.png,rhydon,ground,rock
rhydon__0002.png,rhydon,ground,rock
rhydon__0003.png,rhydon,ground,rock
rhydon__0004.png,rhydon,ground,rock
rhydon__0005.png,rhydon,ground,rock
rhydon__0006.png,rhydon,ground,rock
rhydon__0007.png,rhydon,ground,rock
rhydon__0008.png,rhydon,ground,rock
rhydon__0009.png,rhydon,ground,rock
rhydon__0010.png,rhydon,ground,rock
rhydon__0011.png,rhydon,ground,rock
rhydon__0012.png,rhydon,ground,rock
rhydon__0013.png,rhydon,ground,rock
rhydon__0014.png,rhydon,ground,rock
rhydon__0015.png,rhydon,ground,rock
rhydon__0016.png,rhydon,ground,rock
rhydon__0017.png,rhydon,ground,rock
rhydon__0018.png,rhydon,ground,rock
rhydon__0019.png,rhydon,ground,rock
rhyhorn__0000.png,rhyhorn,ground,rock
rhyhorn__0001.png,rhyhorn,ground,rock
rhyhorn__0002.png,rhyhorn,ground,rock
rhyhorn__0003.png,rhyhorn,ground,rock
rhyhorn__0004.png,rhyhorn,ground,rock
rhyhorn__0005.png,rhyhorn,ground,rock
rhyhorn__0006.png,rhyhorn,ground,rock
rhyhorn__0007.png,rhyhorn,ground,rock
rhyhorn__0008.png,rhyhorn,ground,rock
rhyhorn__0009.png,rhyhorn,ground,rock
rhyhorn__0010.png,rhyhorn,ground,rock
rhyhorn__0011.png,rhyhorn,ground,rock
rhyhorn__0012.png,rhyhorn,ground,rock
rhyhorn__0013.png,rhyhorn,ground,rock
rhyhorn__0014.png,rhyhorn,ground,rock
rhyhorn__0015.png,rhyhorn,ground,rock
rhyhorn__0016.png,rhyhorn,ground,rock
rhyhorn__0017.png,rhyhorn,ground,rock
rhyperior__0000.png,rhyperior,ground,rock
rhyperior__0001.png,rhyperior,ground,rock
rhyperior__0002.png,rhyperior,ground,rock
rhyperior__0003.png,rhyperior,ground,rock
rhyperior__0004.png,rhyperior,ground,rock
rhyperior__0005.png,rhyperior,ground,rock
rhyperior__0006.png,rhyperior,ground,rock
rhyperior__0007.png,rhyperior,ground,rock
rhyperior__0008.png,rhyperior,ground,rock
rhyperior__0009.png,rhyperior,ground,rock
rhyperior__0010.png,rhyperior,ground,rock
rhyperior__0011.png,rhyperior,ground,rock
rhyperior__0012.png,rhyperior,ground,rock
rhyperior__0013.png,rhyperior,ground,rock
rhyperior__0014.png,rhyperior,ground,rock
rhyperior__0015.png,rhyperior,ground,rock
rhyperior__0016.png,rhyperior,ground,rock
rhyperior__0017.png,rhyperior,ground,rock
rhyperior__0018.png,rhyperior,ground,rock
rhyperior__0019.png,rhyperior,ground,rock
rhyperior__0020.png,rhyperior,ground,rock
rhyperior__0021.png,rhyperior,ground,rock
rhyperior__0022.png,rhyperior,ground,rock
rhyperior__0023.png,rhyperior,ground,rock
rhyperior__0024.png,rhyperior,ground,rock
rhyperior__0025.png,rhyperior,ground,rock
rhyperior__0026.png,rhyperior,ground,rock
rhyperior__0027.png,rhyperior,ground,rock
riolu__0000.png,riolu,fighting,
riolu__0001.png,riolu,fighting,
riolu__0002.png,riolu,fighting,
riolu__0003.png,riolu,fighting,
riolu__0004.png,riolu,fighting,
riolu__0005.png,riolu,fighting,
riolu__0006.png,riolu,fighting,
riolu__0007.png,riolu,fighting,
riolu__0008.png,riolu,fighting,
riolu__0009.png,riolu,fighting,
riolu__0010.png,riolu,fighting,
riolu__0011.png,riolu,fighting,
riolu__0012.png,riolu,fighting,
riolu__0013.png,riolu,fighting,
riolu__0014.png,riolu,fighting,
riolu__0015.png,riolu,fighting,
riolu__0016.png,riolu,fighting,
riolu__0017.png,riolu,fighting,
riolu__0018.png,riolu,fighting,
riolu__0019.png,riolu,fighting,
riolu__0020.png,riolu,fighting,
rockruff__0000.png,rockruff,rock,
rockruff__0001.png,rockruff,rock,
rockruff__0002.png,rockruff,rock,
rockruff__0003.png,rockruff,rock,
rockruff__0004.png,rockruff,rock,
rockruff__0005.png,rockruff,rock,
rockruff__0006.png,rockruff,rock,
rockruff__0007.png,rockruff,rock,
rockruff__0008.png,rockruff,rock,
rockruff__0009.png,rockruff,rock,
rockruff__0010.png,rockruff,rock,
rockruff__0011.png,rockruff,rock,
rockruff__0012.png,rockruff,rock,
rockruff__0013.png,rockruff,rock,
rockruff__0014.png,rockruff,rock,
rockruff__0015.png,rockruff,rock,
rockruff__0016.png,rockruff,rock,
rockruff__0017.png,rockruff,rock,
rockruff__0018.png,rockruff,rock,
rockruff__0019.png,rockruff,rock,
rockruff__0020.png,rockruff,rock,
rockruff__0021.png,rockruff,rock,
rockruff__0022.png,rockruff,rock,
roselia__0000.png,roselia,grass,poison
roselia__0001.png,roselia,grass,poison
roselia__0002.png,roselia,grass,poison
roselia__0003.png,roselia,grass,poison
roselia__0004.png,roselia,grass,poison
roselia__0005.png,roselia,grass,poison
roselia__0006.png,roselia,grass,poison
roselia__0007.png,roselia,grass,poison
roselia__0008.png,roselia,grass,poison
roselia__0009.png,roselia,grass,poison
roselia__0010.png,roselia,grass,poison
roselia__0011.png,roselia,grass,poison
roselia__0012.png,roselia,grass,poison
roselia__0013.png,roselia,grass,poison
roselia__0014.png,roselia,grass,poison
roselia__0015.png,roselia,grass,poison
roselia__0016.png,roselia,grass,poison
roserade__0000.png,roserade,grass,poison
roserade__0001.png,roserade,grass,poison
roserade__0002.png,roserade,grass,poison
roserade__0003.png,roserade,grass,poison
roserade__0004.png,roserade,grass,poison
roserade__0005.png,roserade,grass,poison
roserade__0006.png,roserade,grass,poison
roserade__0007.png,roserade,grass,poison
roserade__0008.png,roserade,grass,poison
roserade__0009.png,roserade,grass,poison
roserade__0010.png,roserade,grass,poison
roserade__0011.png,roserade,grass,poison
roserade__0012.png,roserade,grass,poison
roserade__0013.png,roserade,grass,poison
roserade__0014.png,roserade,grass,poison
roserade__0015.png,roserade,grass,poison
roserade__0016.png,roserade,grass,poison
roserade__0017.png,roserade,grass,poison
roserade__0018.png,roserade,grass,poison
roserade__0019.png,roserade,grass,poison
roserade__0020.png,roserade,grass,poison
roserade__0021.png,roserade,grass,poison
roserade__0022.png,roserade,grass,poison
roserade__0023.png,roserade,grass,poison
rotom__0000.png,rotom,electric,ghost
rotom__0001.png,rotom,electric,ghost
rotom__0002.png,rotom,electric,ghost
rotom__0003.png,rotom,electric,ghost
rotom__0004.png,rotom,electric,ghost
rotom__0005.png,rotom,electric,ghost
rotom__0006.png,rotom,electric,ghost
rotom__0007.png,rotom,electric,ghost
rotom__0008.png,rotom,electric,ghost
rotom__0009.png,rotom,electric,ghost
rotom__0010.png,rotom,electric,ghost
rotom__0011.png,rotom,electric,ghost
rotom__0012.png,rotom,electric,ghost
rotom__0013.png,rotom,electric,ghost
rotom__0014.png,rotom,electric,ghost
rotom__0015.png,rotom,electric,ghost
rotom__0016.png,rotom,electric,ghost
rotom__0017.png,rotom,electric,ghost
rotom__0018.png,rotom,electric,ghost
rotom__0019.png,rotom,electric,ghost
rotom__0020.png,rotom,electric,ghost
rotom__0021.png,rotom,electric,ghost
sableye__0000.png,sableye,dark,ghost
sableye__0001.png,sableye,dark,ghost
sableye__0002.png,sableye,dark,ghost
sableye__0003.png,sableye,dark,ghost
sableye__0004.png,sableye,dark,ghost
sableye__0005.png,sableye,dark,ghost
sableye__0006.png,sableye,dark,ghost
sableye__0007.png,sableye,dark,ghost
sableye__0008.png,sableye,dark,ghost
sableye__0009.png,sableye,dark,ghost
sableye__0010.png,sableye,dark,ghost
sableye__0011.png,sableye,dark,ghost
sableye__0012.png,sableye,dark,ghost
sableye__0013.png,sableye,dark,ghost
sableye__0014.png,sableye,dark,ghost
sableye__0015.png,sableye,dark,ghost
sableye__0016.png,sableye,dark,ghost
sableye__0017.png,sableye,dark,ghost
sableye__0018.png,sableye,dark,ghost
sableye__0019.png,sableye,dark,ghost
sableye__0020.png,sableye,dark,ghost
sableye__0021.png,sableye,dark,ghost
sableye__0022.png,sableye,dark,ghost
sableye__0023.png,sableye,dark,ghost
sableye__0024.png,sableye,dark,ghost
sableye__0025.png,sableye,dark,ghost
sableye__0026.png,sableye,dark,ghost
sableye__0027.png,sableye,dark,ghost
sableye__0028.png,sableye,dark,ghost
sableye__0029.png,sableye,dark,ghost
sableye__0030.png,sableye,dark,ghost
salamence__0000.png,salamence,dragon,flying
salamence__0001.png,salamence,dragon,flying
salamence__0002.png,salamence,dragon,flying
salamence__0003.png,salamence,dragon,flying
salamence__0004.png,salamence,dragon,flying
salamence__0005.png,salamence,dragon,flying
salamence__0006.png,salamence,dragon,flying
salamence__0007.png,salamence,dragon,flying
salamence__0008.png,salamence,dragon,flying
salamence__0009.png,salamence,dragon,flying
salamence__0010.png,salamence,dragon,flying
salamence__0011.png,salamence,dragon,flying
salamence__0012.png,salamence,dragon,flying
salamence__0013.png,salamence,dragon,flying
salamence__0014.png,salamence,dragon,flying
salamence__0015.png,salamence,dragon,flying
salamence__0016.png,salamence,dragon,flying
salamence__0017.png,salamence,dragon,flying
salamence__0018.png,salamence,dragon,flying
salamence__0019.png,salamence,dragon,flying
salamence__0020.png,salamence,dragon,flying
salamence__0021.png,salamence,dragon,flying
salamence__0022.png,salamence,dragon,flying
salamence__0023.png,salamence,dragon,flying
salamence__0024.png,salamence,dragon,flying
salamence__0025.png,salamence,dragon,flying
salamence__0026.png,salamence,dragon,flying
salamence__0027.png,salamence,dragon,flying
salamence__0028.png,salamence,dragon,flying
salamence__0029.png,salamence,dragon,flying
salamence__0030.png,salamence,dragon,flying
salamence__0031.png,salamence,dragon,flying
salamence__0032.png,salamence,dragon,flying
sandile__0000.png,sandile,ground,dark
sandile__0001.png,sandile,ground,dark
sandile__0002.png,sandile,ground,dark
sandile__0003.png,sandile,ground,dark
sandile__0004.png,sandile,ground,dark
sandile__0005.png,sandile,ground,dark
sandile__0006.png,sandile,ground,dark
sandile__0007.png,sandile,ground,dark
sandile__0008.png,sandile,ground,dark
sandile__0009.png,sandile,ground,dark
sandile__0010.png,sandile,ground,dark
sandile__0011.png,sandile,ground,dark
sandile__0012.png,sandile,ground,dark
sandile__0013.png,sandile,ground,dark
sandile__0014.png,sandile,ground,dark
sandshrew__0000.png,sandshrew,ground,
sandshrew__0001.png,sandshrew,ground,
sandshrew__0002.png,sandshrew,ground,
sandshrew__0003.png,sandshrew,ground,
sandshrew__0004.png,sandshrew,ground,
sandshrew__0005.png,sandshrew,ground,
sandshrew__0006.png,sandshrew,ground,
sandshrew__0007.png,sandshrew,ground,
sandshrew__0008.png,sandshrew,ground,
sandshrew__0009.png,sandshrew,ground,
sandshrew__0010.png,sandshrew,ground,
sandshrew__0011.png,sandshrew,ground,
sandshrew__0012.png,sandshrew,ground,
sandshrew__0013.png,sandshrew,ground,
sandshrew__0014.png,sandshrew,ground,
sandshrew__0015.png,sandshrew,ground,
sandshrew__0016.png,sandshrew,ground,
sandshrew__0017.png,sandshrew,ground,
sandshrew__0018.png,sandshrew,ground,
sandshrew__0019.png,sandshrew,ground,
sandshrew__0020.png,sandshrew,ground,
sandshrew__0021.png,sandshrew,ground,
sandshrew__0022.png,sandshrew,ground,
sandshrew__0023.png,sandshrew,ground,
sandshrew__0024.png,sandshrew,ground,
sandshrew__0025.png,sandshrew,ground,
sandshrew__0026.png,sandshrew,ground,
sandshrew__0027.png,sandshrew,ground,
sandshrew__0028.png,sandshrew,ground,
sandshrew__0029.png,sandshrew,ground,
sandshrew__0030.png,sandshrew,ground,
sandshrew__0031.png,sandshrew,ground,
sandshrew__0032.png,sandshrew,ground,
sandshrew__0033.png,sandshrew,ground,
sandshrew__0034.png,sandshrew,ground,
sandshrew__0035.png,sandshrew,ground,
sandshrew__0036.png,sandshrew,ground,
sandshrew__0037.png,sandshrew,ground,
sandshrew__0038.png,sandshrew,ground,
sandshrew__0039.png,sandshrew,ground,
sandshrew__0040.png,sandshrew,ground,
sandshrew__0041.png,sandshrew,ground,
sandshrew__0042.png,sandshrew,ground,
sandshrew__0043.png,sandshrew,ground,
sandshrew__0044.png,sandshrew,ground,
sandslash__0000.png,sandslash,ground,
sandslash__0001.png,sandslash,ground,
sandslash__0002.png,sandslash,ground,
sandslash__0003.png,sandslash,ground,
sandslash__0004.png,sandslash,ground,
sandslash__0005.png,sandslash,ground,
sandslash__0006.png,sandslash,ground,
sandslash__0007.png,sandslash,ground,
sandslash__0008.png,sandslash,ground,
sandslash__0009.png,sandslash,ground,
sandslash__0010.png,sandslash,ground,
sandslash__0011.png,sandslash,ground,
sandslash__0012.png,sandslash,ground,
sandslash__0013.png,sandslash,ground,
sandslash__0014.png,sandslash,ground,
sandslash__0015.png,sandslash,ground,
sandslash__0016.png,sandslash,ground,
sandslash__0017.png,sandslash,ground,
sandslash__0018.png,sandslash,ground,
sandslash__0019.png,sandslash,ground,
sandslash__0020.png,sandslash,ground,
sandslash__0021.png,sandslash,ground,
sandslash__0022.png,sandslash,ground,
sandslash__0023.png,sandslash,ground,
sandslash__0024.png,sandslash,ground,
sandygast__0000.png,sandygast,ground,ghost
sandygast__0001.png,sandygast,ground,ghost
sandygast__0002.png,sandygast,ground,ghost
sandygast__0003.png,sandygast,ground,ghost
sandygast__0004.png,sandygast,ground,ghost
sandygast__0005.png,sandygast,ground,ghost
sandygast__0006.png,sandygast,ground,ghost
sandygast__0007.png,sandygast,ground,ghost
sceptile__0000.png,sceptile,grass,
sceptile__0001.png,sceptile,grass,
sceptile__0002.png,sceptile,grass,
sceptile__0003.png,sceptile,grass,
sceptile__0004.png,sceptile,grass,
sceptile__0005.png,sceptile,grass,
sceptile__0006.png,sceptile,grass,
sceptile__0007.png,sceptile,grass,
sceptile__0008.png,sceptile,grass,
sceptile__0009.png,sceptile,grass,
sceptile__0010.png,sceptile,grass,
sceptile__0011.png,sceptile,grass,
sceptile__0012.png,sceptile,grass,
sceptile__0013.png,sceptile,grass,
sceptile__0014.png,sceptile,grass,
sceptile__0015.png,sceptile,grass,
sceptile__0016.png,sceptile,grass,
sceptile__0017.png,sceptile,grass,
sceptile__0018.png,sceptile,grass,
sceptile__0019.png,sceptile,grass,
sceptile__0020.png,sceptile,grass,
sceptile__0021.png,sceptile,grass,
sceptile__0022.png,sceptile,grass,
sceptile__0023.png,sceptile,grass,
sceptile__0024.png,sceptile,grass,
sceptile__0025.png,sceptile,grass,
sceptile__0026.png,sceptile,grass,
sceptile__0027.png,sceptile,grass,
sceptile__0028.png,sceptile,grass,
sceptile__0029.png,sceptile,grass,
sceptile__0030.png,sceptile,grass,
sceptile__0031.png,sceptile,grass,
sceptile__0032.png,sceptile,grass,
sceptile__0033.png,sceptile,grass,
scizor__0000.png,scizor,bug,steel
scizor__0001.png,scizor,bug,steel
scizor__0002.png,scizor,bug,steel
scizor__0003.png,scizor,bug,steel
scizor__0004.png,scizor,bug,steel
scizor__0005.png,scizor,bug,steel
scizor__0006.png,scizor,bug,steel
scizor__0007.png,scizor,bug,steel
scizor__0008.png,scizor,bug,steel
scizor__0009.png,scizor,bug,steel
scizor__0010.png,scizor,bug,steel
scizor__0011.png,scizor,bug,steel
scizor__0012.png,scizor,bug,steel
scizor__0013.png,scizor,bug,steel
scizor__0014.png,scizor,bug,steel
scizor__0015.png,scizor,bug,steel
scizor__0016.png,scizor,bug,steel
scizor__0017.png,scizor,bug,steel
scizor__0018.png,scizor,bug,steel
scizor__0019.png,scizor,bug,steel
scizor__0020.png,scizor,bug,steel
scizor__0021.png,scizor,bug,steel
scizor__0022.png,scizor,bug,steel
scizor__0023.png,scizor,bug,steel
scizor__0024.png,scizor,bug,steel
scolipede__0000.png,scolipede,bug,poison
scolipede__0001.png,scolipede,bug,poison
scolipede__0002.png,scolipede,bug,poison
scolipede__0003.png,scolipede,bug,poison
scolipede__0004.png,scolipede,bug,poison
scolipede__0005.png,scolipede,bug,poison
scolipede__0006.png,scolipede,bug,poison
scolipede__0007.png,scolipede,bug,poison
scolipede__0008.png,scolipede,bug,poison
scolipede__0009.png,scolipede,bug,poison
scolipede__0010.png,scolipede,bug,poison
scolipede__0011.png,scolipede,bug,poison
scolipede__0012.png,scolipede,bug,poison
scolipede__0013.png,scolipede,bug,poison
scolipede__0014.png,scolipede,bug,poison
scolipede__0015.png,scolipede,bug,poison
scolipede__0016.png,scolipede,bug,poison
scolipede__0017.png,scolipede,bug,poison
scolipede__0018.png,scolipede,bug,poison
scrafty__0000.png,scrafty,dark,fighting
scrafty__0001.png,scrafty,dark,fighting
scrafty__0002.png,scrafty,dark,fighting
scrafty__0003.png,scrafty,dark,fighting
scrafty__0004.png,scrafty,dark,fighting
scrafty__0005.png,scrafty,dark,fighting
scrafty__0006.png,scrafty,dark,fighting
scrafty__0007.png,scrafty,dark,fighting
scrafty__0008.png,scrafty,dark,fighting
scrafty__0009.png,scrafty,dark,fighting
scrafty__0010.png,scrafty,dark,fighting
scrafty__0011.png,scrafty,dark,fighting
scrafty__0012.png,scrafty,dark,fighting
scrafty__0013.png,scrafty,dark,fighting
scrafty__0014.png,scrafty,dark,fighting
scrafty__0015.png,scrafty,dark,fighting
scrafty__0016.png,scrafty,dark,fighting
scrafty__0017.png,scrafty,dark,fighting
scrafty__0018.png,scrafty,dark,fighting
scrafty__0019.png,scrafty,dark,fighting
scrafty__0020.png,scrafty,dark,fighting
scrafty__0021.png,scrafty,dark,fighting
scraggy__0000.png,scraggy,dark,fighting
scraggy__0001.png,scraggy,dark,fighting
scraggy__0002.png,scraggy,dark,fighting
scraggy__0003.png,scraggy,dark,fighting
scraggy__0004.png,scraggy,dark,fighting
scraggy__0005.png,scraggy,dark,fighting
scraggy__0006.png,scraggy,dark,fighting
scraggy__0007.png,scraggy,dark,fighting
scraggy__0008.png,scraggy,dark,fighting
scraggy__0009.png,scraggy,dark,fighting
scraggy__0010.png,scraggy,dark,fighting
scraggy__0011.png,scraggy,dark,fighting
scraggy__0012.png,scraggy,dark,fighting
scraggy__0013.png,scraggy,dark,fighting
scraggy__0014.png,scraggy,dark,fighting
scraggy__0015.png,scraggy,dark,fighting
scraggy__0016.png,scraggy,dark,fighting
scraggy__0017.png,scraggy,dark,fighting
scraggy__0018.png,scraggy,dark,fighting
scraggy__0019.png,scraggy,dark,fighting
scraggy__0020.png,scraggy,dark,fighting
scyther__0000.png,scyther,bug,flying
scyther__0001.png,scyther,bug,flying
scyther__0002.png,scyther,bug,flying
scyther__0003.png,scyther,bug,flying
scyther__0004.png,scyther,bug,flying
scyther__0005.png,scyther,bug,flying
scyther__0006.png,scyther,bug,flying
scyther__0007.png,scyther,bug,flying
scyther__0008.png,scyther,bug,flying
scyther__0009.png,scyther,bug,flying
scyther__0010.png,scyther,bug,flying
scyther__0011.png,scyther,bug,flying
scyther__0012.png,scyther,bug,flying
scyther__0013.png,scyther,bug,flying
scyther__0014.png,scyther,bug,flying
scyther__0015.png,scyther,bug,flying
scyther__0016.png,scyther,bug,flying
scyther__0017.png,scyther,bug,flying
scyther__0018.png,scyther,bug,flying
scyther__0019.png,scyther,bug,flying
scyther__0020.png,scyther,bug,flying
scyther__0021.png,scyther,bug,flying
seadra__0000.png,seadra,water,
seadra__0001.png,seadra,water,
seadra__0002.png,seadra,water,
seadra__0003.png,seadra,water,
seadra__0004.png,seadra,water,
seadra__0005.png,seadra,water,
seadra__0006.png,seadra,water,
seadra__0007.png,seadra,water,
seadra__0008.png,seadra,water,
seadra__0009.png,seadra,water,
seadra__0010.png,seadra,water,
seadra__0011.png,seadra,water,
seadra__0012.png,seadra,water,
seadra__0013.png,seadra,water,
seadra__0014.png,seadra,water,
seadra__0015.png,seadra,water,
seadra__0016.png,seadra,water,
seadra__0017.png,seadra,water,
seadra__0018.png,seadra,water,
seadra__0019.png,seadra,water,
seadra__0020.png,seadra,water,
seadra__0021.png,seadra,water,
seaking__0000.png,seaking,water,
seaking__0001.png,seaking,water,
seaking__0002.png,seaking,water,
seaking__0003.png,seaking,water,
seaking__0004.png,seaking,water,
seaking__0005.png,seaking,water,
seaking__0006.png,seaking,water,
seaking__0007.png,seaking,water,
seaking__0008.png,seaking,water,
seaking__0009.png,seaking,water,
seaking__0010.png,seaking,water,
seaking__0011.png,seaking,water,
seaking__0012.png,seaking,water,
seaking__0013.png,seaking,water,
seaking__0014.png,seaking,water,
seaking__0015.png,seaking,water,
seaking__0016.png,seaking,water,
seaking__0017.png,seaking,water,
sealeo__0000.png,sealeo,ice,water
sealeo__0001.png,sealeo,ice,water
sealeo__0002.png,sealeo,ice,water
sealeo__0003.png,sealeo,ice,water
sealeo__0004.png,sealeo,ice,water
sealeo__0005.png,sealeo,ice,water
sealeo__0006.png,sealeo,ice,water
sealeo__0007.png,sealeo,ice,water
sealeo__0008.png,sealeo,ice,water
sealeo__0009.png,sealeo,ice,water
sealeo__0010.png,sealeo,ice,water
sealeo__0011.png,sealeo,ice,water
sealeo__0012.png,sealeo,ice,water
sealeo__0013.png,sealeo,ice,water
sealeo__0014.png,sealeo,ice,water
sealeo__0015.png,sealeo,ice,water
sealeo__0016.png,sealeo,ice,water
sealeo__0017.png,sealeo,ice,water
sealeo__0018.png,sealeo,ice,water
sealeo__0019.png,sealeo,ice,water
sealeo__0020.png,sealeo,ice,water
sealeo__0021.png,sealeo,ice,water
sealeo__0022.png,sealeo,ice,water
sealeo__0023.png,sealeo,ice,water
sealeo__0024.png,sealeo,ice,water
sealeo__0025.png,sealeo,ice,water
sealeo__0026.png,sealeo,ice,water
sealeo__0027.png,sealeo,ice,water
seedot__0000.png,seedot,grass,
seedot__0001.png,seedot,grass,
seedot__0002.png,seedot,grass,
seedot__0003.png,seedot,grass,
seedot__0004.png,seedot,grass,
seedot__0005.png,seedot,grass,
seedot__0006.png,seedot,grass,
seedot__0007.png,seedot,grass,
seedot__0008.png,seedot,grass,
seedot__0009.png,seedot,grass,
seel__0000.png,seel,water,
seel__0001.png,seel,water,
seel__0002.png,seel,water,
seel__0003.png,seel,water,
seel__0004.png,seel,water,
seel__0005.png,seel,water,
seel__0006.png,seel,water,
seel__0007.png,seel,water,
seel__0008.png,seel,water,
seel__0009.png,seel,water,
seel__0010.png,seel,water,
seel__0011.png,seel,water,
seel__0012.png,seel,water,
seel__0013.png,seel,water,
sentret__0000.png,sentret,normal,
sentret__0001.png,sentret,normal,
sentret__0002.png,sentret,normal,
sentret__0003.png,sentret,normal,
sentret__0004.png,sentret,normal,
sentret__0005.png,sentret,normal,
sentret__0006.png,sentret,normal,
sentret__0007.png,sentret,normal,
sentret__0008.png,sentret,normal,
sentret__0009.png,sentret,normal,
sentret__0010.png,sentret,normal,
sentret__0011.png,sentret,normal,
sentret__0012.png,sentret,normal,
seviper__0000.png,seviper,poison,
seviper__0001.png,seviper,poison,
seviper__0002.png,seviper,poison,
seviper__0003.png,seviper,poison,
seviper__0004.png,seviper,poison,
seviper__0005.png,seviper,poison,
seviper__0006.png,seviper,poison,
seviper__0007.png,seviper,poison,
seviper__0008.png,seviper,poison,
seviper__0009.png,seviper,poison,
seviper__0010.png,seviper,poison,
seviper__0011.png,seviper,poison,
seviper__0012.png,seviper,poison,
seviper__0013.png,seviper,poison,
seviper__0014.png,seviper,poison,
seviper__0015.png,seviper,poison,
sharpedo__0000.png,sharpedo,water,dark
sharpedo__0001.png,sharpedo,water,dark
sharpedo__0002.png,sharpedo,water,dark
sharpedo__0003.png,sharpedo,water,dark
sharpedo__0004.png,sharpedo,water,dark
sharpedo__0005.png,sharpedo,water,dark
sharpedo__0006.png,sharpedo,water,dark
sharpedo__0007.png,sharpedo,water,dark
sharpedo__0008.png,sharpedo,water,dark
sharpedo__0009.png,sharpedo,water,dark
sharpedo__0010.png,sharpedo,water,dark
sharpedo__0011.png,sharpedo,water,dark
sharpedo__0012.png,sharpedo,water,dark
sharpedo__0013.png,sharpedo,water,dark
sharpedo__0014.png,sharpedo,water,dark
sharpedo__0015.png,sharpedo,water,dark
sharpedo__0016.png,sharpedo,water,dark
sharpedo__0017.png,sharpedo,water,dark
sharpedo__0018.png,sharpedo,water,dark
sharpedo__0019.png,sharpedo,water,dark
sharpedo__0020.png,sharpedo,water,dark
sharpedo__0021.png,sharpedo,water,dark
sharpedo__0022.png,sharpedo,water,dark
shedinja__0000.png,shedinja,bug,ghost
shedinja__0001.png,shedinja,bug,ghost
shedinja__0002.png,shedinja,bug,ghost
shedinja__0003.png,shedinja,bug,ghost
shedinja__0004.png,shedinja,bug,ghost
shedinja__0005.png,shedinja,bug,ghost
shedinja__0006.png,shedinja,bug,ghost
shedinja__0007.png,shedinja,bug,ghost
shedinja__0008.png,shedinja,bug,ghost
shedinja__0009.png,shedinja,bug,ghost
